id,kvkid,latitude,Ulatitude,longitude1,statename,zone,district,kvkname,address,address_og,yearsetup_chk,exposure,vulnerability,historicalhazard,futurehazard,risk,kvktype,longitude,Ulongitude,idmaster,location,Ulocation,match,idusing,lat,v3,_merge
49,466,.,21.03685,,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nagpur,Krishi Vigyan Kendra Kolhapur.,"Krishi Vigyan KendraVillage Dudhbardi, Tq. Kalmeshwar,Distt. Nagpur, Maharashtra.","Krishi Vigyan KendraVillage Dudhbardi, Tq. Kalmeshwar,Distt. Nagpur, Maharashtra.",2019,363,280,435,384,488,NGO,.,79.056,523,Nagpur,Nagpur 1,.98929775,188,21.036852,79.056,3
20,439,21.036851,21.03685,79.05600099999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nagpur,Krishi Vigyan Kendra Nagpur,"Krishi Vigyan Kendra,Post Box No. 2, Post Shankar Nagar,Distt. Nagpur-440 010","Krishi Vigyan Kendra,Post Box No. 2, Post Shankar Nagar,Distt. Nagpur-440 010",1994,363,280,435,384,488,ICAR,79.056,79.056,522,Nagpur,Nagpur 1,.99850744,188,21.036852,79.056,3
2,58,29.342795,29.34279,79.482527,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Nainital,Krishi Vigyan Kendra Nainital,"Krishi Vigyan Kendra,      Jeolikote,      Distt. Nainital-263135","Krishi Vigyan Kendra,      Jeolikote,      Distt. Nainital-263135",2004,544,403,267,76,400,SAU,79.48253,79.48253,292,Nainital,Nainital,1,618,29.342794,79.482529,3
30,239,25.367209,25.36721,85.534539,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Nalanda,Krishi Vigyan Kendra Nalanda,"Krishi Vigyan Kendra,HarnautDistt. Nalanda-803 110","Krishi Vigyan Kendra,HarnautDistt. Nalanda-803 110",1992,16,335,196,228,65,SAU,85.53454,85.53454,212,Nalanda,Nalanda,1,399,25.367208,85.534538,3
8,338,26.481197,26.4812,91.436243,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Nalbari,Krishi Vigyan Kendra Nalbari,"Krishi Vigyan Kendra,Sariahtoli, NalbariDistt. Nalbari-781337","Krishi Vigyan Kendra,Sariahtoli, NalbariDistt. Nalbari-781337",2004,85,238,359,61,82,SAU,91.43624,91.43624,393,Nalbari,Nalbari,1,488,26.481197,91.436241,3
8,640,16.966352,16.96635,79.71615300000001,Telangana,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nalgonda,Krishi Vigyan Kendra Nalgonda,"Krishi Vigyan KendraGaddipally Village & PostGaredepally Mandal, Nalgonda -508 201","Krishi Vigyan KendraGaddipally Village & PostGaredepally Mandal, Nalgonda -508 201",1984,347,278,359,431,464,NGO,79.71615,79.71616,439,Nalgonda,Nalgonda 1,.99911678,94,16.966352,79.716156,3
9,641,16.860143,16.86014,79.454532,Telangana,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nalgonda,Krishi Vigyan Kendra Nalgonda,"Krishi Vigyan Kendra, Kampasagar,Babusaipet Post 508 207,Nalgonda District","Krishi Vigyan Kendra, Kampasagar,Babusaipet Post 508 207,Nalgonda District",2011,347,278,359,431,464,SAU,79.45453,79.45453,440,Nalgonda,Nalgonda 2,.99916428,89,16.860144,79.454529,3
15,590,11.154987,11.15499,78.161845,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Namakkal,Krishi Vigyan Kendra Namakkal (SAU),"Krishi Vigyan Kendra,Veterinary College & Research Institute,Distt. Namakkal-637 0017","Krishi Vigyan Kendra,Veterinary College & Research Institute,Distt. Namakkal-637 0017",2004,215,320,280,516,515,SAU,78.16184,78.16184,355,Namakkal,Namakkal   ,.99823606,14,11.154987,78.161842,3
25,444,19.184166,19.18417,77.222053,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nanded,Krishi Vigyan Kendra Nanded,"Krishi Vigyan Kendra,Pokharni Phata Purana Road,PO. Limbgaon,Distt. Nanded-431602","Krishi Vigyan Kendra,Pokharni Phata Purana Road,PO. Limbgaon,Distt. Nanded-431602",1994,165,181,435,48,100,NGO,77.22205,77.22205,482,Nanded,Nanded 1,.99842834,136,19.184166,77.222054,3
43,462,18.691989,18.69199,77.730733,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nanded(Maharashtra),Krishi Vigyan Kendra Nanded,"Krishi Vigyan KendraVillage- Sagroli, Taluka- BiloliDistt.-Nanded(Maharashtra)","Krishi Vigyan KendraVillage- Sagroli, Taluka- BiloliDistt.-Nanded(Maharashtra)",2011,165,181,435,48,100,NGO,77.73073,77.73074,483,Nanded(Maharashtra),Nanded 2,.97861362,125,18.69199,77.730736,3
15,434,21.436552,21.43655,74.28091499999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nandurbar,Krishi Vigyan Kendra Nandurbar,"Krishi Vigyan Kendra,At & PO. Kolde,Distt. Nandurbar-425412","Krishi Vigyan Kendra,At & PO. Kolde,Distt. Nandurbar-425412",2002,277,136,200,481,210,NGO,74.28091,74.28091,228,Nandurbar,Nandurbar,1,206,21.436552,74.280914,3
18,516,19.739787,19.73979,81.180266,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Narayanpur,Krishi Vigyan Kendra Narayanpur,"Krishi Vigyan KendraGovt. Agricultural Farm, Kerlapal, NarayanpurChhattisgarh","Krishi Vigyan KendraGovt. Agricultural Farm, Kerlapal, NarayanpurChhattisgarh",2011,,,,,,SAU,81.18027,81.18027,693,Narayanpur,Narayanpur,1,145,19.739786,81.180267,3
4,470,21.701875,21.70188,72.991105,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Narmada,Krishi Vigyan Kendra Narmada,"Krishi Vigyan Kendra,      Seed Multiplication Farm,      Dedidyapada,      Distt. Narmada-","Krishi Vigyan Kendra,      Seed Multiplication Farm,      Dedidyapada,      Distt. Narmada-",2006,290,302,50,510,215,SAU,72.99111,72.9911,54,Narmada,Narmada,1,215,21.701876,72.991104,3
23,546,22.944949,22.94495,79.22221999999999,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Narsinghpur,Krishi Vigyan Kendra Narsinghpur,"Krishi Vigyan Kendra,Shashtri Bhawan, Station Gunj Area,Distt. Narsinghpur-","Krishi Vigyan Kendra,Shashtri Bhawan, Station Gunj Area,Distt. Narsinghpur-",2004,293,456,435,490,563,SAU,79.22222,79.22222,537,Narsinghpur,Narsinghpur,1,274,22.944948,79.222221,3
21,440,20.021056,20.02106,73.691711,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Nashik,Krishi Vigyan Kendra Nashik,"Krishi Vigyan Kendra,Dnyanagangotri,Near Gangapur Dam,Distt. Nashik-422 222","Krishi Vigyan Kendra,Dnyanagangotri,Near Gangapur Dam,Distt. Nashik-422 222",1994,268,256,359,504,505,OEI,73.69171,73.69171,447,Nashik,Nashik 1,.99842834,154,20.021055,73.691711,3
40,459,20.639367,20.63937,74.457122,Maharashtra,,Nashik(Maharashtra),Krishi Vigyan Kendra Nashik,"Krishi Vigyan KendraVadel, Taluka –MalegaonDistt.-Nashik(Maharashtra)","Krishi Vigyan KendraVadel, Taluka –MalegaonDistt.-Nashik(Maharashtra)",2011,268,256,359,504,505,NGO,74.45712,74.45712,448,Nashik(Maharashtra),Nashik 2,.98872775,168,20.639366,74.457123,3
3,469,20.930382,20.93038,72.91253,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Navsari,Krishi Vigyan Kendra Navsari,"Krishi Vigyan Kendra, Navsari      NAU Campus,      Distt. Navsari-396 450","Krishi Vigyan Kendra, Navsari      NAU Campus,      Distt. Navsari-396 450",2006,76,517,271,514,556,SAU,72.91253,72.91253,296,Navsari,Navsari  ,.99890625,186,20.930382,72.912529,3
36,245,24.876904,24.8769,85.856728,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Nawadah,Krishi Vigyan Kendra Nawadah,"Krishi Vigyan Kendra,Sarvodya Ashram,At+PO SokhodeoraDistt. Nawadah-805116","Krishi Vigyan Kendra,Sarvodya Ashram,At+PO SokhodeoraDistt. Nawadah-805116",1979,159,251,340,428,313,NGO,85.85673,85.85673,367,Nawadah,Nawada,.99954677,372,24.876904,85.856728,3
11,45,31.1256,24.8769,76.1186,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Nawanshahar,Krishi Vigyan Kendra Nawanshahar,"Krishi Vigyan Kendra,VPO Langroya,Distt. Nawanshahar-144 516","Krishi Vigyan Kendra,VPO Langroya,Distt. Nawanshahar-144 516",1995,,,,,,SAU,76.1186,85.85673,643,Nawanshahar,Nawada,.77121848,372,24.876904,85.856728,3
16,289,20.197045,20.19704,85.117705,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Nayagarh,Krishi Vigyan Kendra Nayagarh,"Krishi Vigyan Kendra,      At Panipoila, PO. Balugaon,      Distt. Nayagarh-752 070","Krishi Vigyan Kendra,      At Panipoila, PO. Balugaon,      Distt. Nayagarh-752 070",2004,479,193,220,208,155,SAU,85.11771,85.11771,240,Nayagarh,Nayagarh  ,.99916428,158,20.197044,85.117706,3
4,527,24.461401,24.4614,74.878015,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Neemuch,Krishi Vigyan Kendra Neemach,"Krishi Viugyan KendraVillage Pipersama,Distt. Neemuch-","Krishi Viugyan KendraVillage Pipersama,Distt. Neemuch-",2006,423,182,435,303,380,SAU,74.87802,74.87801,510,Neemuch,Neemuch ,.99965715,345,24.461401,74.878014,3
1,271,6.853295,6.853295,93.878517,Andaman And Nicobar Islands,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Nicobar (AN Islands),Krishi Vigyan Kendra Nicobar,"Krishi Vigyan Kendra,      Auckchung,      Distt. Nicobar (A&N Islands)","Krishi Vigyan Kendra,      Auckchung,      Distt. Nicobar (A&N Islands)",2010,,,,,,ICAR,93.87852,93.87852,677,Nicobar (AN Islands),Nicobar,.98533058,703,6.8532948,93.878517,3
10,642,18.560649,18.56065,77.87676,Telangana,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nizamabad,Krishi Vigyan Kendra Nizamabad,"Krishi Vigyan Kendra(Farm Science Centre )Rudrur, Nizamabad Dist -503188","Krishi Vigyan Kendra(Farm Science Centre )Rudrur, Nizamabad Dist -503188",2004,371,385,432,198,472,SAU,77.87676,77.87676,477,Nizamabad,Nizamabad,1,123,18.56065,77.876762,3
3,273,.,12.72274,,Andaman And Nicobar Islands,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),North and Middle Andman,Krishi Vigyan Kendra Govindapur,"Krishi Vigyan Kendra      Govindapur, Mayabunder Tehsil,North and  Middle Andman District(Andman & Nicobar)","Krishi Vigyan Kendra      Govindapur, Mayabunder Tehsil,North and  Middle Andman District(Andman & Nicobar)",2012,,,,,,ICAR,.,92.88365,637,North and Middle Andman,North & Middle Andaman,.99489492,37,12.722735,92.883652,3
20,326,.,22.83416,,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),North 24 Pargana,Krishi Vigyan Kendra North 24 Pargana(West Bengal),"Krishi Vigyan Kendra,North 24 Pargana(West Bengal)","Krishi Vigyan Kendra,North 24 Pargana(West Bengal)",2016,42,527,36,284,104,ICAR,.,88.63217,39,North 24 Pargana 1,North 24 Parganas 1,.99729282,270,22.834158,88.632172,3
5,311,.,22.45,,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),North  Parganas,Krishi Vigyan Kendra Ashoknagar,"Krishi Vigyan Kendra,812/1-AshoknagarDistt. North 24 Parganas-743222","Krishi Vigyan Kendra,812/1-AshoknagarDistt. North 24 Parganas-743222",2005,42,527,36,284,104,SAU,.,88.26,41,North  Parganas,North 24 Parganas 2,.99057043,246,22.450001,88.260002,3
21,327,.,22.45,,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),North 24 Pargana,Krishi Vigyan KendraNorth 24 Paraganas,"Krishi Vigyan Kendra,North Farm of the ICAR-CRIJAF,North 24 Paraganas Distt. Of West Bengal.","Krishi Vigyan Kendra,North Farm of the ICAR-CRIJAF,North 24 Paraganas Distt. Of West Bengal.",2016,42,527,36,284,104,ICAR,.,88.26,40,North 24 Pargana 2,North 24 Parganas 2,.99748135,246,22.450001,88.260002,3
2,498,15.500975,15.50097,73.915195,Goa,ICAR-Agricultural Technology Research Application Institute (Zone VIII),North Goa,Krishi Vigyan Kendra North Goa (ICAR),"Krishi  Krishi    Vigyan Kendra,      ICAR Research Complex for Goa, Ela,      Old Goa      Taluka Tiswadi,      Distt. North Goa-403 402","Krishi  Krishi    Vigyan Kendra,      ICAR Research Complex for Goa, Ela,      Old Goa      Taluka Tiswadi,      Distt. North Goa-403 402",1984,384,391,424,377,524,ICAR,73.91519,73.91519,470,North Goa,North Goa,1,73,15.500975,73.915192,3
3,375,27.493259,27.49326,88.53599,Sikkim,ICAR-Agricultural Technology Research Application Institute (Zone VI),North Sikkim,Krishi Vigyan Kendra North Sikkim,"Krishi Vigyan Kendra,      Tadong, Gangtok,      Distt. North Sikkim-737402","Krishi Vigyan Kendra,      Tadong, Gangtok,      Distt. North Sikkim-737402",2004,565,125,280,31,195,State Govt,88.53599,88.53599,327,North Sikkim,North Sikkim,1,558,27.493259,88.535988,3
2,414,24.254898,24.2549,92.151572,Tripura,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),North Tripura,Krishi Vigyan Kendra North Tripura,"Krishi Vigyan Kendra,Panisagar Progeny Orchard,Distt. North Tripura-","Krishi Vigyan Kendra,Panisagar Progeny Orchard,Distt. North Tripura-",2005,399,412,549,187,545,State Govt,92.15157,92.15157,621,North Tripura,North Tripura,1,335,24.254898,92.151573,3
9,282,20.808306,20.80831,82.536207,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Nuapada,Krishi Vigyan Kendra Nawapara,"Krishi Vigyan Kendra,      At/PO/Distt. Nuapada-766 105","Krishi Vigyan Kendra,      At/PO/Distt. Nuapada-766 105",2005,407,73,280,302,158,SAU,82.53621,82.53621,320,Nuapada,Nuapada,1,178,20.808306,82.536209,3
11,430,18.011646,18.01031,76.082767,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Osmanabad,Krishi Vigyan Kendra Osmanabad,"Krishi Vigyan Kendra,Ausa Road, PO.TuljapurDistt. Osmanabad-413601","Krishi Vigyan Kendra,Ausa Road, PO.TuljapurDistt. Osmanabad-413601",2004,282,113,151,480,145,SAU,76.08277,76.08832,174,Osmanabad,Osmanabad,1,114,18.010309,76.088318,3
8,254,24.482145,24.48215,87.759084,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Pakur,Krishi Vigyan Kendra Pakur,"Krishi Vigyan Kendra,      PO.Maheshpur     Farm      Distt. Pakur-816 016","Krishi Vigyan Kendra,      PO.Maheshpur     Farm      Distt. Pakur-816 016",2004,391,91,494,121,211,SAU,87.75908,87.75909,551,Pakur,Pakur,1,346,24.482145,87.759087,3
12,693,10.812677,10.81268,76.19023799999999,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),PalghAt,Krishi Vigyan Kendra Palghat(SAU),"Krishi Vigyan Kendra,      Pattambi,      Distt. PalghAt.679 306","Krishi Vigyan Kendra,      Pattambi,      Distt. PalghAt.679 306",1979,,,,,,SAU,76.19024,76.19024,701,PalghAt,Palakkad,.88454336,9,10.812677,76.190239,3
17,263,24.013546,24.01355,84.104933,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Palamau,krishi Vigyan Kendra Palamau,"Krishi Vigyan Kendra,      Daltonganj, Chianki,      Distt. Palamau-822 113","Krishi Vigyan Kendra,      Daltonganj, Chianki,      Distt. Palamau-822 113",2002,484,148,435,477,502,SAU,84.10493,84.10493,528,Palamau,Palamu,.99574268,323,24.013546,84.104935,3
18,106,25.801236,25.80124,73.290921,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Pali,Krishi Vigyan Kendra Pali,"Krishi Vigyan Kendra,CAZRI (ICAR), Jodhpur Road,Distt. Pali-306 401","Krishi Vigyan Kendra,CAZRI (ICAR), Jodhpur Road,Distt. Pali-306 401",1992,481,19,81,518,85,ICAR,73.29092,73.29092,99,Pali,Pali ,.99884844,437,25.801235,73.290924,3
7,473,22.67859,22.67859,73.55128499999999,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Panchmahal,Krishi Vigyan Kendra Panchmahal,"Krishi Vigyan Kendra, Panchmahal (CIAH)      Vejalpur    (Godhra)    Distt. Panchmahal-389340","Krishi Vigyan Kendra, Panchmahal (CIAH)      Vejalpur    (Godhra)    Distt. Panchmahal-389340",2005,227,273,67,320,64,ICAR,73.55128,73.55128,75,Panchmahal,Panchmahal,1,259,22.678591,73.551285,3
8,78,29.363616,29.36362,77.019006,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,PanipAt,Krishi Vigyan Kendra Panipat,"Krishi Vigyan Kendra,      Vill. Ujha, PO. Risalu,      Distt. PanipAt.132 104","Krishi Vigyan Kendra,      Vill. Ujha, PO. Risalu,      Distt. PanipAt.132 104",1994,149,552,143,58,339,SAU,77.01901,77.019,155,PanipAt,Panipat,.99360031,619,29.363617,77.019005,3
29,552,24.739348,24.73935,80.275361,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Panna,Krishi Vigyan Kendra Panna,"Krishi Vigyan Kendra,Laxmipur,Distt. Panna-488001","Krishi Vigyan Kendra,Laxmipur,Distt. Panna-488001",2002,451,149,359,189,242,SAU,80.27536,80.27536,405,Panna,Panna,1,361,24.739347,80.27536,3
4,360,27.123501,27.1235,93.770929,Arunachal Pradesh,ICAR-Agricultural Technology Research Application Institute (Zone VI),Papumpare,Krishi Vigyan Kendra Papumpare,"Krishi Vigyan Kendra,Karsingsa Animal Husbandry Farm,Distt. Papumpare","Krishi Vigyan Kendra,Karsingsa Animal Husbandry Farm,Distt. Papumpare",2006,563,183,494,113,479,State Govt,93.77093,93.77093,588,Papumpare,Papum Pare,.99514931,531,27.123501,93.770927,3
22,441,19.26061,19.26061,76.77876500000001,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Parbhani,Krishi Vigyan Kendra Parbhani,"Krishi Vigyan Kendra,P.B.No. 33,Jitur Road,Distt. Parbhani-431401","Krishi Vigyan Kendra,P.B.No. 33,Jitur Road,Distt. Parbhani-431401",1994,162,133,359,458,261,NGO,76.77877,76.77876,407,Parbhani,Parbhani,1,138,19.260611,76.778763,3
19,485,23.913456,23.91346,72.44517999999999,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Patan,Krishi Vigyan Kendra Patan,"Krishi Vigyan Kendra,      Samoda, Ganwada Tal. Sidhpur,      Distt. Patan-384130","Krishi Vigyan Kendra,      Samoda, Ganwada Tal. Sidhpur,      Distt. Patan-384130",1992,365,150,20,540,130,NGO,72.44518,72.44518,23,Patan,Patan  ,.99772835,318,23.913456,72.445183,3
8,689,9.37911,9.22737,76.687515,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Pathanamthitta,Krishi Vigyan Kendra Pathanamthitta(NGO),"Krishi Vigyan Kendra,      Kolabhagon, Thadiyoor,      Distt. Pathanamthitta-689 545","Krishi Vigyan Kendra,      Kolabhagon, Thadiyoor,      Distt. Pathanamthitta-689 545",1994,208,337,180,144,106,NGO,76.68752,76.41268,197,Pathanamthitta,Pathanamthitta,1,710,9.2273703,76.412682,3
22,56,32.3217,32.1919,75.66,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Pathankot,Krishi Vigyan KendraPathankot,"Village Gho,Shapur Kandi Road, Dist.Pathankot","Village Gho,Shapur Kandi Road, Dist.Pathankot",2016,,,,,,SAU,75.66,75.3935,639,Pathankot,Pathankot (Gho),.99002522,679,32.191898,75.393501,3
13,47,30.349056,30.34906,76.319543,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Patiala,Krishi Vigyan Kendra Patiala,"Krishi Vigyan Kendra,Post Box No.22,Distt. Patiala-147 001","Krishi Vigyan Kendra,Post Box No.22,Distt. Patiala-147 001",1992,237,565,126,267,525,SAU,76.31954,76.31954,139,Patiala,Patiala,1,648,30.349056,76.319542,3
31,240,25.454086,25.45409,85.720686,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Patna,Krishi Vigyan Kendra Patna,"Krishi Vigyan Kendra,Agwanpur, Barh,Distt. Patna-803 214","Krishi Vigyan Kendra,Agwanpur, Barh,Distt. Patna-803 214",1992,74,364,193,486,294,SAU,85.72069,85.72069,209,Patna,Patna,1,407,25.454086,85.720688,3
6,62,30.057066,30.05707,78.992062,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Pauri Garhwal,Krishi Vigyan Kendra Pauri Garhwal,"Krishi Vigyan Kendra,      VCSGCH, Bharsar,     Via Chipalghat      Distt. Pauri Garhwal-46123","Krishi Vigyan Kendra,      VCSGCH, Bharsar,     Via Chipalghat      Distt. Pauri Garhwal-46123",2004,549,49,359,143,172,SAU,78.99206,78.99207,400,Pauri Garhwal,Pauri Garhwal,1,641,30.057066,78.992065,3
5,580,11.30913,11.30913,78.91585499999999,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Perambalur,Krishi Vigyan Kendra Perambalur(NGO),"Krishi Vigyan Kendra,Valikandapuram,Distt. Perambalur-621 115","Krishi Vigyan Kendra,Valikandapuram,Distt. Perambalur-621 115",2004,71,195,81,553,281,NGO,78.91585,78.91586,103,Perambalur,Perambalur  ,.99945098,17,11.30913,78.915855,3
10,411,.,25.57117,,Nagaland,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Peran,Krishi Vigyan Kendra Peran,"Krishi Vigyan Kendra,      Village Jalukie Town,Peran Distt. of Nagaland","Krishi Vigyan Kendra,      Village Jalukie Town,Peran Distt. of Nagaland",2016,,,,,,ICAR,.,93.72994,679,Peran,Peren,.80574822,422,25.571173,93.729942,3
